Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-18 00:00:00+05:30,504.2677820588936,506.3465701406238,498.19309005302375,501.842529296875,928658,0.0,0.0
2015-08-19 00:00:00+05:30,501.1495304038713,502.1427402943747,496.5993061788894,499.763671875,1502288,0.0,0.0
2015-08-20 00:00:00+05:30,493.36569254999637,501.10340355206796,493.36569254999637,496.46075439453125,1522426,0.0,0.0
2015-08-21 00:00:00+05:30,491.5178801426703,495.6523359954715,485.51249250934825,490.2706298828125,3879486,0.0,0.0
2015-08-24 00:00:00+05:30,482.6021255841589,482.6021255841589,467.1498251239884,470.7530517578125,7343164,0.0,0.0
2015-08-25 00:00:00+05:30,473.36309896836013,476.87398600891316,464.5860223438102,470.4759216308594,6173960,0.0,0.0
2015-08-26 00:00:00+05:30,469.9909282652767,475.349571043597,466.1105123255485,468.1893005371094,2786500,0.0,0.0
2015-08-27 00:00:00+05:30,473.5017230294888,477.86715538307647,466.1566606331283,472.16204833984375,6936716,0.0,0.0
2015-08-28 00:00:00+05:30,476.29657056961025,481.70139706210665,470.9148078881799,474.8644714355469,2776568,0.0,0.0
2015-08-31 00:00:00+05:30,471.700094253957,477.1511610226482,469.13626130160634,474.63348388671875,1720730,0.0,0.0
2015-09-01 00:00:00+05:30,471.7924604370113,471.7924604370113,458.71919985660617,461.9990539550781,5234572,0.0,0.0
2015-09-02 00:00:00+05:30,464.30881076882025,468.39711051870836,455.0235695117519,459.71240234375,4340844,0.0,0.0
2015-09-03 00:00:00+05:30,463.01537541985005,468.882182754472,461.4909365238596,466.71099853515625,3253684,0.0,0.0
2015-09-04 00:00:00+05:30,462.9691954006579,464.72461075648977,452.7138355281908,460.128173828125,5702296,0.0,0.0
2015-09-07 00:00:00+05:30,462.4148770223301,466.48005711532073,452.71386561626724,454.7695617675781,2690870,0.0,0.0
2015-09-08 00:00:00+05:30,455.808920176176,466.572416826263,451.3279715240188,463.82379150390625,3722244,0.0,0.0
2015-09-09 00:00:00+05:30,468.65121746911115,473.5017229234489,464.26266491518646,469.48272705078125,3276560,0.0,0.0
2015-09-10 00:00:00+05:30,463.33870946806803,469.7829573774097,460.2436197278625,467.0343322753906,2231870,0.0,0.0
2015-09-11 00:00:00+05:30,468.65121736295265,471.1919583146493,465.0941743915039,466.80340576171875,2150880,0.0,0.0
2015-09-14 00:00:00+05:30,466.0411693887865,472.2544414995557,463.5697326651808,471.0533752441406,2530172,0.0,0.0
2015-09-15 00:00:00+05:30,470.2449254903332,471.0302510014502,465.6946728439181,468.0275573730469,2166364,0.0,0.0
2015-09-16 00:00:00+05:30,470.68383404781883,474.9337782885416,467.2884632221112,472.739501953125,2127026,0.0,0.0
2015-09-18 00:00:00+05:30,478.1212232044181,490.5939507662724,476.34271592281846,484.9350280761719,3920584,0.0,0.0
2015-09-21 00:00:00+05:30,479.48400583173486,487.3603255931126,478.7448924454756,486.4132995605469,2138344,0.0,0.0
2015-09-22 00:00:00+05:30,485.0736526778662,489.6700613579041,473.6403186980472,476.11175537109375,3012606,0.0,0.0
2015-09-23 00:00:00+05:30,470.82238052804996,486.64423845900586,470.56831208334285,484.6809387207031,2580576,0.0,0.0
2015-09-24 00:00:00+05:30,483.6646616902756,486.8983318257406,478.58318004883046,485.697265625,4126418,0.0,0.0
2015-09-28 00:00:00+05:30,487.3602342200735,489.6699983632966,481.8629842810573,483.387451171875,2888554,0.0,0.0
2015-09-29 00:00:00+05:30,476.73531493520113,496.0911495619751,473.5478291676637,491.88739013671875,5209420,0.0,0.0
2015-09-30 00:00:00+05:30,493.36567514998956,495.6754395467592,490.2936772241395,493.7352600097656,4513898,0.0,0.0
2015-10-01 00:00:00+05:30,496.69178193134996,497.4771357691692,489.3698390603823,493.2040710449219,2517394,0.0,0.0
2015-10-05 00:00:00+05:30,497.615610779534,510.3655551495168,497.615610779534,507.38592529296875,4026686,0.0,0.0
2015-10-06 00:00:00+05:30,511.3818767759183,511.79764567746065,500.2950068187168,501.6577453613281,2379482,0.0,0.0
2015-10-07 00:00:00+05:30,502.6046849862101,507.3858855551302,500.4565930231512,502.48919677734375,2193134,0.0,0.0
2015-10-08 00:00:00+05:30,502.6509817364231,503.85204809988704,496.784201966384,500.3412170410156,1940954,0.0,0.0
2015-10-09 00:00:00+05:30,505.838516765098,505.838516765098,499.0015900552626,501.750244140625,1721614,0.0,0.0
2015-10-12 00:00:00+05:30,502.46615671313873,506.0694119607097,497.892868025261,499.1632385253906,1108670,0.0,0.0
2015-10-13 00:00:00+05:30,496.85343296341773,499.90231063389035,495.76779860397596,497.22296142578125,911826,0.0,0.0
2015-10-14 00:00:00+05:30,493.735267572426,501.91181110593953,492.9268500211739,501.1033935546875,1374574,0.0,0.0
2015-10-15 00:00:00+05:30,501.5422871718232,506.531401507675,499.3711308981274,500.8262939453125,1962976,0.0,0.0
2015-10-16 00:00:00+05:30,503.5286763408536,508.8411348527067,501.21891177048275,508.17132568359375,2421844,0.0,0.0
2015-10-19 00:00:00+05:30,508.1481707578789,509.1182605329974,505.5150618838812,507.13189697265625,1327110,0.0,0.0
2015-10-20 00:00:00+05:30,507.2243402333328,509.48792097153864,504.0830376100175,505.79229736328125,1925678,0.0,0.0
2015-10-21 00:00:00+05:30,507.6401288335318,509.9960776969178,501.2189712872788,505.8385009765625,3636602,0.0,0.0
2015-10-23 00:00:00+05:30,507.8940719413257,514.4769004888641,506.3003570597936,512.0747680664062,2233524,0.0,0.0
2015-10-26 00:00:00+05:30,514.5924166063667,514.7079048327598,506.7623374132043,508.84112548828125,2443992,0.0,0.0
2015-10-27 00:00:00+05:30,506.0925663585932,514.615575551786,506.0925663585932,513.1835327148438,4492016,0.0,0.0
2015-10-28 00:00:00+05:30,510.4811194494829,519.2351051155533,510.4811194494829,513.460693359375,3847380,0.0,0.0
2015-10-29 00:00:00+05:30,512.7677513267838,514.8465395078383,508.14822203555156,509.7881774902344,3351184,0.0,0.0
2015-10-30 00:00:00+05:30,509.0720771036786,513.6916059340206,503.7364987483406,507.96337890625,4048730,0.0,0.0
2015-11-02 00:00:00+05:30,505.86158849748324,506.2542372175546,497.2923389212257,500.3412170410156,1578276,0.0,0.0
