Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-18 00:00:00+05:30,183.387333259205,184.92625055300593,182.2758922667076,183.72930908203125,1175502,0.0,0.0
2015-08-19 00:00:00+05:30,184.17819075787216,185.46061982702915,182.55377277628077,184.6056671142578,1238402,0.0,0.0
2015-08-20 00:00:00+05:30,184.71252682685554,185.52472925365012,179.3263224007056,180.4163818359375,427730,0.0,0.0
2015-08-21 00:00:00+05:30,179.11260614089355,185.28964515084363,178.68512975392244,184.0713348388672,609206,0.0,0.0
2015-08-24 00:00:00+05:30,178.15076177458656,180.5660004468852,163.29595920310035,169.3874969482422,1237362,0.0,0.0
2015-08-25 00:00:00+05:30,171.03326956164065,173.1279008142355,163.7447908481857,170.58441162109375,1548900,0.0,0.0
2015-08-26 00:00:00+05:30,169.7081262746544,175.71416431628285,167.86998302188712,171.58901977539062,1241146,0.0,0.0
2015-08-27 00:00:00+05:30,173.98288035331035,177.78741738829126,171.95236762191422,175.3080596923828,736874,0.0,0.0
2015-08-28 00:00:00+05:30,176.5049868997781,178.10802325400024,174.11111666836436,175.73553466796875,801288,0.0,0.0
2015-08-31 00:00:00+05:30,173.76917546926938,179.49735724217305,171.9310319678866,173.36306762695312,1408430,0.0,0.0
2015-09-01 00:00:00+05:30,172.61493901757154,175.50040428154273,171.03328440390538,173.0637969970703,922644,0.0,0.0
2015-09-02 00:00:00+05:30,176.12028620430672,176.12028620430672,171.58903351324224,173.10658264160156,1640322,0.0,0.0
2015-09-03 00:00:00+05:30,172.91418319683333,174.08974315676235,172.05923049870313,173.34165954589844,903636,0.0,0.0
2015-09-04 00:00:00+05:30,173.9187643052981,173.9187643052981,170.263833502668,171.73863220214844,436216,0.0,0.0
2015-09-07 00:00:00+05:30,172.3157314843255,173.320303587001,167.7203603967329,169.494384765625,288692,0.0,0.0
2015-09-08 00:00:00+05:30,169.92184551759738,171.37526246763306,162.56924723547422,164.06541442871094,466496,0.0,0.0
2015-09-09 00:00:00+05:30,165.4975174552325,171.4180693421183,165.4975174552325,168.85321044921875,682422,0.0,0.0
2015-09-10 00:00:00+05:30,168.3187873043156,170.3706682551423,164.57836980866415,168.55389404296875,477468,0.0,0.0
2015-09-11 00:00:00+05:30,169.7080970169115,175.2439205131358,169.68672841938303,173.27752685546875,817246,0.0,0.0
2015-09-14 00:00:00+05:30,173.55541160675716,175.8637814672949,170.56307692388205,174.49586486816406,687510,0.0,0.0
2015-09-15 00:00:00+05:30,175.00878155891078,175.00878155891078,172.3370548831655,172.4439239501953,1934100,0.0,0.0
2015-09-16 00:00:00+05:30,174.17523944138637,176.01338247978887,173.12791719323494,173.89736938476562,1579074,0.0,0.0
2015-09-18 00:00:00+05:30,174.1752575442406,177.18896082743046,171.9737437344369,173.0424346923828,1214264,0.0,0.0
2015-09-21 00:00:00+05:30,172.03787296220716,174.96607570516423,170.71269358578232,172.63633728027344,437942,0.0,0.0
2015-09-22 00:00:00+05:30,173.17065152116479,173.51262734251785,167.9981856885663,168.29742431640625,555216,0.0,0.0
2015-09-23 00:00:00+05:30,167.99819520371517,168.42567152738874,164.150908290653,166.92950439453125,583672,0.0,0.0
2015-09-24 00:00:00+05:30,170.13559583797033,171.9096201703882,168.01958258106458,169.02415466308594,865814,0.0,0.0
2015-09-28 00:00:00+05:30,170.77683130020918,173.55542805478078,169.04555700211722,170.02874755859375,1191950,0.0,0.0
2015-09-29 00:00:00+05:30,168.59668802156,170.99055844895423,165.04863915196194,169.4730224609375,777724,0.0,0.0
2015-09-30 00:00:00+05:30,170.94782372700132,173.14932475787964,169.23791798720526,172.78598022460938,2576848,0.0,0.0
2015-10-01 00:00:00+05:30,174.41036735195425,174.83784374252278,170.39209188971904,170.9264373779297,1675576,0.0,0.0
2015-10-05 00:00:00+05:30,171.11879455603028,172.91420062124232,171.11879455603028,172.25161743164062,1022008,0.0,0.0
2015-10-06 00:00:00+05:30,172.48671033348927,173.5554012277488,171.03329332640493,171.82412719726562,1202424,0.0,0.0
2015-10-07 00:00:00+05:30,174.41034474379654,174.41034474379654,171.43937899624282,172.3370819091797,854448,0.0,0.0
2015-10-08 00:00:00+05:30,171.84550129499357,172.25160906602255,170.15696440982285,171.73863220214844,1034506,0.0,0.0
2015-10-09 00:00:00+05:30,171.88824739989695,172.70044987684278,170.3279612910589,171.03329467773438,869120,0.0,0.0
2015-10-12 00:00:00+05:30,171.26843304158567,171.7172911308205,165.56161995965292,168.9173126220703,735318,0.0,0.0
