Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-18 00:00:00+05:30,1932.7792318947065,1950.3500673978554,1916.1448739458083,1941.5067138671875,488900,0.0,0.0
2015-08-19 00:00:00+05:30,1945.2517067309598,1980.0131739706123,1923.4816589372203,1968.472412109375,521390,0.0,0.0
2015-08-20 00:00:00+05:30,1969.6310320167902,2001.8897173106736,1938.8972344500182,1948.268798828125,686080,0.0,0.0
2015-08-21 00:00:00+05:30,1937.1871504747064,1937.1871504747064,1881.7541504359879,1897.0352783203125,745150,0.0,0.0
2015-08-24 00:00:00+05:30,1850.6865941809683,1850.700512346536,1651.957594725592,1722.82470703125,1289170,0.0,0.0
2015-08-25 00:00:00+05:30,1747.440401432834,1779.4116725317965,1659.2807037128432,1733.3411865234375,1385870,0.0,0.0
2015-08-26 00:00:00+05:30,1732.506908475114,1779.3190182488522,1714.8944315305391,1721.1097412109375,754800,0.0,0.0
2015-08-27 00:00:00+05:30,1756.612841594693,1807.5731308192908,1735.5890560555426,1740.071044921875,689780,0.0,0.0
2015-08-28 00:00:00+05:30,1761.247586080078,1774.767442524417,1717.9672983979842,1753.7623291015625,757970,0.0,0.0
2015-08-31 00:00:00+05:30,1756.0564611937425,1778.8274828994847,1740.1217474863329,1762.619384765625,1500930,0.0,0.0
2015-09-01 00:00:00+05:30,1751.0510187211287,1769.4051191293956,1671.7207544375553,1692.5869140625,1010600,0.0,0.0
2015-09-02 00:00:00+05:30,1708.8737966087936,1735.2925127483925,1689.870860438205,1703.5205078125,940840,0.0,0.0
2015-09-03 00:00:00+05:30,1722.0365231585497,1728.1546313133708,1696.6513758026963,1704.0208740234375,475860,0.0,0.0
2015-09-04 00:00:00+05:30,1704.0211240967292,1704.0582392067627,1646.3031675411446,1685.0228271484375,615140,0.0,0.0
2015-09-07 00:00:00+05:30,1688.4800645449575,1696.3593291887303,1602.776880264573,1616.9132080078125,736180,0.0,0.0
2015-09-08 00:00:00+05:30,1620.1484158953767,1620.1484158953767,1549.0727650182703,1597.5673828125,1248080,0.0,0.0
2015-09-09 00:00:00+05:30,1622.2016416632464,1671.0808764525477,1605.7339639907511,1665.523681640625,1048270,0.0,0.0
2015-09-10 00:00:00+05:30,1645.3759389440534,1732.91915430469,1617.571407533031,1714.6114501953125,977380,0.0,0.0
2015-09-11 00:00:00+05:30,1723.2416551403123,1763.4722790802903,1723.2416551403123,1750.3138427734375,906040,0.0,0.0
2015-09-14 00:00:00+05:30,1758.9300976141253,1768.6633076404487,1715.9371139430482,1746.091552734375,495720,0.0,0.0
