Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-18 00:00:00+05:30,37.43653910727562,37.64361759589164,36.03796535256669,36.21955871582031,6249346,0.0,0.0
2015-08-19 00:00:00+05:30,36.12716435169949,36.63689385280028,35.80858002921302,36.053890228271484,4664896,0.0,0.0
2015-08-20 00:00:00+05:30,36.06344367549604,36.48715780143615,34.73177109503263,34.91336441040039,3033238,0.0,0.0
2015-08-21 00:00:00+05:30,34.597971454986954,35.6110625910635,33.642226581626566,35.397613525390625,3562064,0.0,0.0
2015-08-24 00:00:00+05:30,34.40363002049534,34.40363002049534,30.724012859306537,31.440820693969727,6546057,0.0,0.0
2015-08-25 00:00:00+05:30,33.0050663192726,33.565771545213394,31.119064231418758,33.25037384033203,8103038,0.0,0.0
2015-08-26 00:00:00+05:30,33.068783080774026,34.719034902124676,32.25639973225314,34.24435043334961,3607055,0.0,0.0
2015-08-27 00:00:00+05:30,34.57886000435782,34.980273049228416,33.76966331038914,33.976741790771484,6053500,0.0,0.0
2015-08-28 00:00:00+05:30,34.40682616145035,34.725407809960835,33.13249956740838,33.3427619934082,4438439,0.0,0.0
2015-08-31 00:00:00+05:30,33.68364144558619,33.89071990250371,33.00824917643887,33.38417434692383,3467895,0.0,0.0
2015-09-01 00:00:00+05:30,33.100636571372235,33.12612169187354,32.023828635961536,32.64188003540039,4468704,0.0,0.0
2015-09-02 00:00:00+05:30,32.64825202552002,32.941345814648145,31.794453072280714,31.976043701171875,3769918,0.0,0.0
2015-09-03 00:00:00+05:30,31.97604040124091,32.90948398582674,31.81037765200624,32.48258590698242,2947033,0.0,0.0
2015-09-04 00:00:00+05:30,32.49533223350021,32.49533223350021,30.4468515946051,31.192331314086914,5951277,0.0,0.0
2015-09-07 00:00:00+05:30,32.1767496267104,32.1767496267104,30.717643249755895,30.943836212158203,2297594,0.0,0.0
2015-09-08 00:00:00+05:30,30.950210007768774,31.714806940454338,30.647556265577784,31.450382232666016,4844914,0.0,0.0
2015-09-09 00:00:00+05:30,31.714806493550388,32.09073164390298,31.418523358788637,31.63834571838379,3344485,0.0,0.0
2015-09-10 00:00:00+05:30,31.412154289988457,31.412154289988457,30.51375299823104,30.921539306640625,5029109,0.0,0.0
2015-09-11 00:00:00+05:30,31.224194597468774,31.447203653581184,30.819594889502927,31.134992599487305,2326822,0.0,0.0
2015-09-14 00:00:00+05:30,31.221008973331987,32.75020031026124,30.940656370872603,32.253211975097656,5484885,0.0,0.0
2015-09-15 00:00:00+05:30,32.25640440323442,32.750206171046415,32.01746745261324,32.15127182006836,2321465,0.0,0.0
2015-09-16 00:00:00+05:30,32.46028894777371,32.941346689544595,32.14489397673379,32.664180755615234,3249068,0.0,0.0
2015-09-18 00:00:00+05:30,32.75975598294262,34.343106853202656,32.75656932737754,33.530723571777344,5184120,0.0,0.0
2015-09-21 00:00:00+05:30,33.70912638849786,35.13955823906045,33.5275330685886,34.93885040283203,4131492,0.0,0.0
2015-09-22 00:00:00+05:30,35.043985913456694,35.19053416088101,33.5848821650289,33.785587310791016,2895771,0.0,0.0
2015-09-23 00:00:00+05:30,33.13249394116036,34.336732855376546,32.81709629455987,34.03726577758789,3586102,0.0,0.0
2015-09-24 00:00:00+05:30,34.470541482301954,34.470541482301954,33.22488672408798,33.95125198364258,4936343,0.0,0.0
2015-09-28 00:00:00+05:30,33.827006046820784,33.96081039185188,32.98276428156654,33.22488784790039,1889916,0.0,0.0
2015-09-29 00:00:00+05:30,32.756568917185064,33.97355185002032,31.890026039198933,32.9540901184082,6095928,0.0,0.0
2015-09-30 00:00:00+05:30,33.44470169875821,33.44470169875821,32.692848714587576,32.931785583496094,2858444,0.0,0.0
2015-10-01 00:00:00+05:30,32.89037177984974,33.74735736032708,32.89037177984974,33.03373336791992,4079695,0.0,0.0
2015-10-05 00:00:00+05:30,33.01143353583294,34.470537184308114,33.01143353583294,33.769657135009766,8677378,0.0,0.0
2015-10-06 00:00:00+05:30,33.82700566222251,36.280086195715086,33.82700566222251,35.49956130981445,13282859,0.0,0.0
2015-10-07 00:00:00+05:30,35.52186048719384,36.343803791551196,34.60434729117278,36.06663513183594,5322812,0.0,0.0
2015-10-08 00:00:00+05:30,36.155837015928284,36.50946101992195,35.400797297236764,35.94557189941406,2715441,0.0,0.0
2015-10-09 00:00:00+05:30,35.94557278445348,37.216715359124045,35.94557278445348,36.95866394042969,4000118,0.0,0.0
2015-10-12 00:00:00+05:30,37.24219747617305,37.52892064992996,36.49990171381014,37.18803787231445,3027758,0.0,0.0
2015-10-13 00:00:00+05:30,37.21033759893407,37.91121764418749,36.76432499372815,37.46520233154297,1857134,0.0,0.0
2015-10-14 00:00:00+05:30,37.46520729143469,37.55759593845134,36.541320821268116,36.80255889892578,2027015,0.0,0.0
2015-10-15 00:00:00+05:30,36.79936943671579,37.19759577298065,35.93601324518739,36.547691345214844,4321958,0.0,0.0
2015-10-16 00:00:00+05:30,36.89813220499744,37.44927740162026,36.80255690749843,37.2421989440918,2401409,0.0,0.0
2015-10-19 00:00:00+05:30,37.36007263343799,37.783784068514656,36.94272909397279,37.64998245239258,2526423,0.0,0.0
2015-10-20 00:00:00+05:30,37.656349646987145,38.637579459324,37.226264940350795,38.23935317993164,3706927,0.0,0.0
2015-10-21 00:00:00+05:30,38.548377443141504,38.9434197745617,37.64041903632853,38.041831970214844,2931828,0.0,0.0
2015-10-23 00:00:00+05:30,38.07051271178147,38.800064587718445,38.07051271178147,38.57387161254883,1367862,0.0,0.0
2015-10-26 00:00:00+05:30,38.92112544110217,38.99439956580548,38.00679627122506,38.48785400390625,1652721,0.0,0.0
2015-10-27 00:00:00+05:30,38.48785633500299,38.803254026625005,38.057771527270056,38.567501068115234,2306505,0.0,0.0
2015-10-28 00:00:00+05:30,38.46555191078271,38.77138960945587,38.12148517663508,38.33493423461914,2818154,0.0,0.0
2015-10-29 00:00:00+05:30,38.325380558260385,38.325380558260385,36.831231597827106,37.21671676635742,7185594,0.0,0.0
2015-10-30 00:00:00+05:30,37.33139707512384,37.809270805826365,36.80892370947897,37.044673919677734,3831840,0.0,0.0
2015-11-02 00:00:00+05:30,37.01601223297356,37.700961879037244,36.41389398393926,36.914066314697266,3626927,0.0,0.0
2015-11-03 00:00:00+05:30,37.02556564979165,37.36963511883405,36.50946279994755,36.65282440185547,3594100,0.0,0.0
2015-11-04 00:00:00+05:30,36.68467715315461,37.34414150274071,36.52538771235179,36.74839401245117,3735020,0.0,0.0
2015-11-05 00:00:00+05:30,36.71972918978926,36.83441901674846,35.12044763139888,35.39124298095703,5426283,0.0,0.0
2015-11-06 00:00:00+05:30,35.48044401294861,35.48044401294861,33.09745113975276,34.31443405151367,6390478,0.0,0.0
2015-11-09 00:00:00+05:30,33.76965851955421,34.47053859758841,33.196209460065226,34.23160171508789,4385027,0.0,0.0
2015-11-10 00:00:00+05:30,34.085055476600886,34.394079843594106,33.224885897929724,33.460636138916016,3081080,0.0,0.0
2015-11-13 00:00:00+05:30,33.103826488883854,36.48079074763525,32.78205819720568,35.47088623046875,23523335,0.0,0.0
2015-11-16 00:00:00+05:30,35.44221647605782,35.45177373616331,34.410013432590965,34.967529296875,5831298,0.0,0.0
2015-11-17 00:00:00+05:30,35.043989690244196,35.28611055344031,34.0436423867759,34.52470016479492,5395216,0.0,0.0
2015-11-18 00:00:00+05:30,34.56610686234688,35.1522970551836,34.24115469213544,34.45779037475586,4061060,0.0,0.0
2015-11-19 00:00:00+05:30,34.534253097506955,34.93247940279925,34.2730150600911,34.41956329345703,2359772,0.0,0.0
2015-11-20 00:00:00+05:30,34.406821267539925,34.843276628976646,34.1901855607712,34.52151107788086,3516650,0.0,0.0
2015-11-23 00:00:00+05:30,34.5597400640026,35.84043978567919,34.4992098572979,35.59194564819336,5042019,0.0,0.0
2015-11-24 00:00:00+05:30,35.87229600695072,35.93282621449521,35.17141592968374,35.365753173828125,6150510,0.0,0.0
2015-11-26 00:00:00+05:30,35.41672608696156,35.585572795352576,34.79549073525449,34.97071075439453,6303872,0.0,0.0
2015-11-27 00:00:00+05:30,35.043988222458125,35.454958507467204,34.77956619452922,35.1268196105957,3061052,0.0,0.0
2015-11-30 00:00:00+05:30,35.17141399001639,35.55052849126421,34.983452774432045,35.13637161254883,3621658,0.0,0.0
2015-12-01 00:00:00+05:30,35.145932147838856,35.57601692778955,35.145932147838856,35.432655334472656,2028686,0.0,0.0
