Close,High,Low,Open,Volume,Symbol,Day,Week,Month,Change,Trend,Close,High,Low,Open,Volume
HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,,,,,,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
459.7124328613281,468.39714161281273,455.02359971806624,464.30884159152663,4340844.0,HDFCBANK.NS,2015-09-02,2015-35,2015-09,-2.286651611328125,down,,,,,
466.71099853515625,468.882182754472,461.4909365238596,463.01537541985005,3253684.0,HDFCBANK.NS,2015-09-03,2015-35,2015-09,6.998565673828125,up,,,,,
460.128173828125,464.72461075648977,452.7138355281908,462.9691954006579,5702296.0,HDFCBANK.NS,2015-09-04,2015-35,2015-09,-6.58282470703125,down,,,,,
454.7695007324219,466.47999450848516,452.71380485700837,462.41481496108713,2690870.0,HDFCBANK.NS,2015-09-07,2015-36,2015-09,-5.358673095703125,down,,,,,
463.82379150390625,466.572416826263,451.3279715240188,455.808920176176,3722244.0,HDFCBANK.NS,2015-09-08,2015-36,2015-09,9.054290771484375,up,,,,,
469.48272705078125,473.5017229234489,464.26266491518646,468.65121746911115,3276560.0,HDFCBANK.NS,2015-09-09,2015-36,2015-09,5.658935546875,up,,,,,
467.0343933105469,469.7830187717746,460.24367987556326,463.3387700202557,2231870.0,HDFCBANK.NS,2015-09-10,2015-36,2015-09,-2.448333740234375,down,,,,,
466.8033752441406,471.1919275101667,465.09414398566787,468.65118672457265,2150880.0,HDFCBANK.NS,2015-09-11,2015-36,2015-09,-0.23101806640625,down,,,,,
471.0533447265625,472.2544109041655,463.5697026324366,466.0411391959282,2530172.0,HDFCBANK.NS,2015-09-14,2015-37,2015-09,4.249969482421875,up,,,,,
468.027587890625,471.030281714818,465.6947032093814,470.24495615249407,2166364.0,HDFCBANK.NS,2015-09-15,2015-37,2015-09,-3.0257568359375,down,,,,,
472.7394714355469,474.9337476293125,467.28843305642346,470.6838036629438,2127026.0,HDFCBANK.NS,2015-09-16,2015-37,2015-09,4.711883544921875,up,,,,,
484.9350280761719,490.5939507662724,476.34271592281846,478.1212232044181,3920584.0,HDFCBANK.NS,2015-09-18,2015-37,2015-09,12.195556640625,up,,,,,
486.4132385253906,487.36026443912345,478.74483237255134,479.48394566606663,2138344.0,HDFCBANK.NS,2015-09-21,2015-38,2015-09,1.47821044921875,up,,,,,
476.1117248535156,489.6700299712723,473.64028833888204,485.0736215858528,3012606.0,HDFCBANK.NS,2015-09-22,2015-38,2015-09,-10.301513671875,down,,,,,
484.68096923828125,486.6442691002017,470.5683417123298,470.8224101730342,2580576.0,HDFCBANK.NS,2015-09-23,2015-38,2015-09,8.569244384765625,up,,,,,
485.6972351074219,486.8983012326965,478.5831499782482,483.66463130041103,4126418.0,HDFCBANK.NS,2015-09-24,2015-38,2015-09,1.016265869140625,up,,,,,
483.3875427246094,489.6700911059344,481.8630755450603,487.36032652524597,2888554.0,HDFCBANK.NS,2015-09-28,2015-39,2015-09,-2.3096923828125,down,,,,,
491.8874816894531,496.0912418971359,473.54791730694006,476.73540366774955,5209420.0,HDFCBANK.NS,2015-09-29,2015-39,2015-09,8.49993896484375,up,,,,,
493.7352600097656,495.6754395467592,490.2936772241395,493.36567514998956,4513898.0,HDFCBANK.NS,2015-09-30,2015-39,2015-09,1.8477783203125,up,,,,,
493.2039489746094,497.4770126412532,489.36971793906014,496.69165899781274,2517394.0,HDFCBANK.NS,2015-10-01,2015-39,2015-10,-0.53131103515625,down,,,,,
507.3858947753906,510.36552445272383,497.61558084960785,497.61558084960785,4026686.0,HDFCBANK.NS,2015-10-05,2015-40,2015-10,14.18194580078125,up,,,,,
501.6576843261719,511.7975834086139,500.29494594936074,511.3818145576568,2379482.0,HDFCBANK.NS,2015-10-06,2015-40,2015-10,-5.72821044921875,down,,,,,
502.4892272949219,507.38591637009796,500.4566234172836,502.6047155108021,2193134.0,HDFCBANK.NS,2015-10-07,2015-40,2015-10,0.83154296875,up,,,,,
500.3410949707031,503.85192517302255,496.78408076389115,502.65085910258773,1940954.0,HDFCBANK.NS,2015-10-08,2015-40,2015-10,-2.14813232421875,down,,,,,
501.7501220703125,505.83839370015374,499.00146865366736,505.83839370015374,1721614.0,HDFCBANK.NS,2015-10-09,2015-40,2015-10,1.409027099609375,up,,,,,
499.1632385253906,506.0694119607097,497.892868025261,502.46615671313873,1108670.0,HDFCBANK.NS,2015-10-12,2015-41,2015-10,-2.586883544921875,down,,,,,
497.2230224609375,499.9023719979423,495.76785946050796,496.8534939532136,911826.0,HDFCBANK.NS,2015-10-13,2015-41,2015-10,-1.940216064453125,down,,,,,
501.1034240722656,501.911841672751,492.92688004079434,493.7352976412797,1374574.0,HDFCBANK.NS,2015-10-14,2015-41,2015-10,3.880401611328125,up,,,,,
500.8262634277344,506.53137064245925,499.37110046921885,501.54225661061645,1962976.0,HDFCBANK.NS,2015-10-15,2015-41,2015-10,-0.27716064453125,down,,,,,
508.17132568359375,508.8411348527067,501.21891177048275,503.5286763408536,2421844.0,HDFCBANK.NS,2015-10-16,2015-41,2015-10,7.345062255859375,up,,,,,
507.1319580078125,509.1183218072197,505.51512272444546,508.14823191534737,1327110.0,HDFCBANK.NS,2015-10-19,2015-42,2015-10,-1.03936767578125,down,,,,,
505.79217529296875,509.4877980093068,504.08291595222585,507.2242178174042,1925678.0,HDFCBANK.NS,2015-10-20,2015-42,2015-10,-1.33978271484375,down,,,,,
505.83843994140625,509.9960161601027,501.2189108095213,507.64006758098867,3636602.0,HDFCBANK.NS,2015-10-21,2015-42,2015-10,0.0462646484375,up,,,,,
512.0747680664062,514.4769004888641,506.3003570597936,507.8940719413257,2233524.0,HDFCBANK.NS,2015-10-23,2015-42,2015-10,6.236328125,up,,,,,
508.8410949707031,514.7078739633236,506.7623070203008,514.5923857438568,2443992.0,HDFCBANK.NS,2015-10-26,2015-43,2015-10,-3.233673095703125,down,,,,,
513.1835327148438,514.615575551786,506.0925663585932,506.0925663585932,4492016.0,HDFCBANK.NS,2015-10-27,2015-43,2015-10,4.342437744140625,up,,,,,
513.4605712890625,519.2349816724303,510.4809980875353,510.4809980875353,3847380.0,HDFCBANK.NS,2015-10-28,2015-43,2015-10,0.27703857421875,up,,,,,
509.7880859375,514.846447046674,508.1481307773364,512.7676592389486,3351184.0,HDFCBANK.NS,2015-10-29,2015-43,2015-10,-3.6724853515625,down,,,,,
507.9633483886719,513.6915750723002,503.7364684847063,509.07204651949183,4048730.0,HDFCBANK.NS,2015-10-30,2015-43,2015-10,-1.824737548828125,down,,,,,
500.3410949707031,506.2541137046181,497.2922175947606,505.8614650803429,1578276.0,HDFCBANK.NS,2015-11-02,2015-44,2015-11,-7.62225341796875,down,,,,,
501.17266845703125,504.4525224807289,498.53950332393015,503.9674494220516,1274296.0,HDFCBANK.NS,2015-11-03,2015-44,2015-11,0.831573486328125,up,,,,,
499.6943664550781,507.2704043392942,498.1006517070434,503.55171779697065,1348222.0,HDFCBANK.NS,2015-11-04,2015-44,2015-11,-1.478302001953125,down,,,,,
498.8398132324219,500.2949761031122,494.0586121350679,498.21618811376413,1798476.0,HDFCBANK.NS,2015-11-05,2015-44,2015-11,-0.85455322265625,down,,,,,
499.3249206542969,503.06672801427214,496.7148753878293,499.2324962361973,2940502.0,HDFCBANK.NS,2015-11-06,2015-44,2015-11,0.485107421875,up,,,,,
491.8874816894531,494.12794202738013,485.5125089678341,488.74617934154946,5714716.0,HDFCBANK.NS,2015-11-09,2015-45,2015-11,-7.43743896484375,down,,,,,
487.1755065917969,491.97982792669256,486.18229659999537,489.6931836771296,2201290.0,HDFCBANK.NS,2015-11-10,2015-45,2015-11,-4.71197509765625,down,,,,,
485.9975280761719,487.36026645451574,480.8929264257355,484.7733417211496,1970014.0,HDFCBANK.NS,2015-11-13,2015-45,2015-11,-1.177978515625,down,,,,,
490.1087951660156,491.97972654154694,482.8561588427718,484.47299362483324,2367366.0,HDFCBANK.NS,2015-11-16,2015-46,2015-11,4.11126708984375,up,,,,,
490.0396423339844,491.4255009872018,485.60484953110216,491.19452454499896,1283702.0,HDFCBANK.NS,2015-11-17,2015-46,2015-11,-0.06915283203125,down,,,,,
484.4037780761719,492.3724652460765,483.3413202879574,490.4553495183588,1223360.0,HDFCBANK.NS,2015-11-18,2015-46,2015-11,-5.6358642578125,down,,,,,
493.78143310546875,494.7284026527739,484.86572017470974,487.36027694623004,1638840.0,HDFCBANK.NS,2015-11-19,2015-46,2015-11,9.377655029296875,up,,,,,
494.68218994140625,499.02455793754575,489.67001288016525,491.9335930857757,2324080.0,HDFCBANK.NS,2015-11-20,2015-46,2015-11,0.9007568359375,up,,,,,
492.4648742675781,496.8303062853412,489.2312042127224,496.13737698787213,1704140.0,HDFCBANK.NS,2015-11-23,2015-47,2015-11,-2.217315673828125,down,,,,,
491.67950439453125,495.90638424824425,490.6401104825065,492.0952732374869,2001126.0,HDFCBANK.NS,2015-11-24,2015-47,2015-11,-0.785369873046875,down,,,,,
491.49468994140625,492.90366862638507,485.5586073658973,489.2080459937599,4395742.0,HDFCBANK.NS,2015-11-26,2015-47,2015-11,-0.184814453125,down,,,,,
498.6319274902344,499.9253616615347,490.1088634036999,491.91049083269553,3462536.0,HDFCBANK.NS,2015-11-27,2015-47,2015-11,7.137237548828125,up,,,,,
497.8697814941406,499.3711285503744,494.15103776778875,498.5395907013952,2623888.0,HDFCBANK.NS,2015-11-30,2015-48,2015-11,-0.76214599609375,down,,,,,
500.2950134277344,501.1727352557551,495.90646067836826,497.5464161041632,947666.0,HDFCBANK.NS,2015-12-01,2015-48,2015-12,2.42523193359375,up,,,,,
497.8929138183594,504.77596768498773,495.1442599217424,503.5287172718951,1281142.0,HDFCBANK.NS,2015-12-02,2015-48,2015-12,-2.402099609375,down,,,,,
497.4078369140625,499.37113694367457,493.0424041103979,495.4445368844505,1903856.0,HDFCBANK.NS,2015-12-03,2015-48,2015-12,-0.485076904296875,down,,,,,
489.1618957519531,495.95258025181835,487.82222117701417,495.95258025181835,2929914.0,HDFCBANK.NS,2015-12-04,2015-48,2015-12,-8.245941162109375,down,,,,,
490.57086181640625,494.7977421486615,490.1782131277782,493.4580674544583,2907404.0,HDFCBANK.NS,2015-12-07,2015-49,2015-12,1.408966064453125,up,,,,,
484.7040710449219,490.54778639618587,483.664677039822,490.13201751599917,2451330.0,HDFCBANK.NS,2015-12-08,2015-49,2015-12,-5.866790771484375,down,,,,,
483.8725280761719,488.28420069551356,482.6714618502425,483.7108558441545,1945308.0,HDFCBANK.NS,2015-12-09,2015-49,2015-12,-0.83154296875,down,,,,,
489.947265625,491.14833196324696,481.49356085174213,482.7408112047797,3257170.0,HDFCBANK.NS,2015-12-10,2015-49,2015-12,6.074737548828125,up,,,,,
483.3643798828125,489.94720835707415,481.35489615302635,489.67004790998845,1516960.0,HDFCBANK.NS,2015-12-11,2015-49,2015-12,-6.5828857421875,down,,,,,
487.3834228515625,489.6007629059589,480.47719325918234,480.89296214148607,2939008.0,HDFCBANK.NS,2015-12-14,2015-50,2015-12,4.01904296875,up,,,,,
489.4159240722656,490.801782621405,482.87933636140804,486.4363507479075,2278708.0,HDFCBANK.NS,2015-12-15,2015-50,2015-12,2.032501220703125,up,,,,,
493.0423278808594,495.83710895058357,489.3697686764864,491.05590795466526,3421384.0,HDFCBANK.NS,2015-12-16,2015-50,2015-12,3.62640380859375,up,,,,,
499.0245666503906,500.7568898394107,491.97978568170885,496.0911773284623,2439006.0,HDFCBANK.NS,2015-12-17,2015-50,2015-12,5.98223876953125,up,,,,,
495.67547607421875,501.21891103497427,493.5966879639355,501.21891103497427,1586064.0,HDFCBANK.NS,2015-12-18,2015-50,2015-12,-3.349090576171875,down,,,,,
496.7841796875,498.86296782014097,493.85078993403187,495.0980402573216,1548750.0,HDFCBANK.NS,2015-12-21,2015-51,2015-12,1.10870361328125,up,,,,,
492.6496887207031,497.2923383090528,491.5179265776425,496.3684324320272,1214768.0,HDFCBANK.NS,2015-12-22,2015-51,2015-12,-4.134490966796875,down,,,,,
496.1836242675781,497.96213174639087,493.89697985063856,495.49069488174945,1506984.0,HDFCBANK.NS,2015-12-23,2015-51,2015-12,3.533935546875,up,,,,,
496.137451171875,497.24614949174764,493.5043420040741,497.15372507049386,1073176.0,HDFCBANK.NS,2015-12-24,2015-51,2015-12,-0.046173095703125,down,,,,,
497.6387939453125,498.8629804882131,493.2502411094058,496.1374469225023,3877714.0,HDFCBANK.NS,2015-12-28,2015-52,2015-12,1.5013427734375,up,,,,,
497.96209716796875,498.83981894055046,494.89015555003374,498.4240500597766,2115806.0,HDFCBANK.NS,2015-12-29,2015-52,2015-12,0.32330322265625,up,,,,,
496.2759704589844,499.8098646570739,495.4675529696148,498.9090791537822,1056280.0,HDFCBANK.NS,2015-12-30,2015-52,2015-12,-1.686126708984375,down,,,,,
499.9022216796875,501.17259184889167,496.59924796161255,496.59924796161255,4645004.0,HDFCBANK.NS,2015-12-31,2015-52,2015-12,3.626251220703125,up,,,,,
502.9512023925781,503.64413171849213,497.1306073330471,500.0178128576888,1597538.0,HDFCBANK.NS,2016-01-01,2016-00,2016-01,3.048980712890625,up,,,,,
494.5205993652344,500.756963766384,493.41190108243813,500.756963766384,2593768.0,HDFCBANK.NS,2016-01-04,2016-01,2016-01,-8.43060302734375,down,,,,,
490.7788391113281,496.5070671299995,490.29376594393847,494.38203838785665,1580436.0,HDFCBANK.NS,2016-01-05,2016-01,2016-01,-3.74176025390625,down,,,,,
492.9499206542969,497.4077773481948,488.1225354805801,488.1225354805801,2082768.0,HDFCBANK.NS,2016-01-06,2016-01,2016-01,2.17108154296875,up,,,,,
487.91461181640625,491.9336357275761,484.9119180809181,489.7162393358456,3027714.0,HDFCBANK.NS,2016-01-07,2016-01,2016-01,-5.035308837890625,down,,,,,
490.755615234375,491.7488251730397,488.39966689919794,490.5708228100859,1744178.0,HDFCBANK.NS,2016-01-08,2016-01,2016-01,2.84100341796875,up,,,,,
489.02337646484375,490.13207481136817,482.87943612870254,485.9976185085109,1644456.0,HDFCBANK.NS,2016-01-11,2016-02,2016-01,-1.73223876953125,down,,,,,
483.64154052734375,491.4716756027854,482.04782566290146,491.4716756027854,2129368.0,HDFCBANK.NS,2016-01-12,2016-02,2016-01,-5.3818359375,down,,,,,
489.7393798828125,490.9404461487603,479.04515893320576,485.9744524568298,2257574.0,HDFCBANK.NS,2016-01-13,2016-02,2016-01,6.09783935546875,up,,,,,
484.9350280761719,488.4689788301769,480.2000111313938,485.11982050338264,3139592.0,HDFCBANK.NS,2016-01-14,2016-02,2016-01,-4.804351806640625,down,,,,,
481.4242248535156,487.5681645742755,479.5532930567283,484.12663803385925,2708630.0,HDFCBANK.NS,2016-01-15,2016-02,2016-01,-3.51080322265625,down,,,,,
473.8943786621094,481.10083273763775,471.65391833991515,478.4215397098152,3247694.0,HDFCBANK.NS,2016-01-18,2016-03,2016-01,-7.52984619140625,down,,,,,
478.4908752441406,479.29929288480844,474.10232233765817,474.51803486883864,3202606.0,HDFCBANK.NS,2016-01-19,2016-03,2016-01,4.59649658203125,up,,,,,
470.4066162109375,511.84379555122456,465.60232313381374,473.50170617328985,4781794.0,HDFCBANK.NS,2016-01-20,2016-03,2016-01,-8.084259033203125,down,,,,,
472.57781982421875,477.31283708052206,468.14308323304766,471.6539140181108,3150402.0,HDFCBANK.NS,2016-01-21,2016-03,2016-01,2.17120361328125,up,,,,,
475.9501037597656,482.39432427130436,472.13896407266844,473.82507526997034,2118142.0,HDFCBANK.NS,2016-01-22,2016-03,2016-01,3.372283935546875,up,,,,,
480.9622497558594,483.5260543919107,477.2204427257222,480.40787246834105,5071942.0,HDFCBANK.NS,2016-01-25,2016-04,2016-01,5.01214599609375,up,,,,,
478.4215393066406,484.44999090721285,477.19735282521486,484.3345026804884,2019734.0,HDFCBANK.NS,2016-01-27,2016-04,2016-01,-2.54071044921875,down,,,,,
476.5968017578125,483.6185199283741,475.8115043554623,479.969080607112,4975986.0,HDFCBANK.NS,2016-01-28,2016-04,2016-01,-1.824737548828125,down,,,,,
484.9812316894531,487.3371801571127,478.2136105532549,478.2136105532549,2680092.0,HDFCBANK.NS,2016-01-29,2016-04,2016-01,8.384429931640625,up,,,,,
489.5545959472656,492.9037545418565,486.7597582878988,488.7461783554678,2304742.0,HDFCBANK.NS,2016-02-01,2016-05,2016-02,4.5733642578125,up,,,,,
486.8059387207031,492.0952763277086,485.1428633384369,491.9797881145362,3264314.0,HDFCBANK.NS,2016-02-02,2016-05,2016-02,-2.7486572265625,down,,,,,
482.20947265625,485.6972392406152,481.3548711593049,482.5097532878061,2425122.0,HDFCBANK.NS,2016-02-03,2016-05,2016-02,-4.596466064453125,down,,,,,
484.68096923828125,487.31413465223966,482.9948862341618,484.126648304151,2837996.0,HDFCBANK.NS,2016-02-04,2016-05,2016-02,2.47149658203125,up,,,,,
487.47576904296875,491.4254886618696,483.01791254211247,486.34400706085313,3761952.0,HDFCBANK.NS,2016-02-05,2016-05,2016-02,2.7947998046875,up,,,,,
478.5138854980469,488.74615319709676,475.9500808161882,487.3602945396381,1740962.0,HDFCBANK.NS,2016-02-08,2016-06,2016-02,-8.961883544921875,down,,,,,
473.9867858886719,476.5275267866087,471.4922290016417,474.287010154932,2767730.0,HDFCBANK.NS,2016-02-09,2016-06,2016-02,-4.527099609375,down,,,,,
467.9351806640625,475.8807759279246,466.6185980241305,472.99357039566127,3841140.0,HDFCBANK.NS,2016-02-10,2016-06,2016-02,-6.051605224609375,down,,,,,
450.5426330566406,467.9582620719348,447.2627789244111,466.57240344783236,4401800.0,HDFCBANK.NS,2016-02-11,2016-06,2016-02,-17.392547607421875,down,,,,,
448.74102783203125,455.69341286532375,446.24647106346816,452.2518583552125,6271072.0,HDFCBANK.NS,2016-02-12,2016-06,2016-02,-1.801605224609375,down,,,,,
449.7572937011719,456.5249143855905,448.6024115499308,452.713803286495,5456480.0,HDFCBANK.NS,2016-02-15,2016-07,2016-02,1.016265869140625,up,,,,,
449.6880187988281,453.63771012674454,444.39865289402064,453.40673369592645,3568048.0,HDFCBANK.NS,2016-02-16,2016-07,2016-02,-0.06927490234375,down,,,,,
450.3578796386719,452.6676440676417,443.0128174764014,451.2817854102598,3751962.0,HDFCBANK.NS,2016-02-17,2016-07,2016-02,0.66986083984375,up,,,,,
457.07928466796875,457.9107942163754,451.32796564882597,455.4855415862256,3399928.0,HDFCBANK.NS,2016-02-18,2016-07,2016-02,6.721405029296875,up,,,,,
457.0099792480469,458.534418115319,449.71112937189065,456.7559108027292,1664330.0,HDFCBANK.NS,2016-02-19,2016-07,2016-02,-0.069305419921875,down,,,,,
456.75592041015625,460.1050788657554,454.09969129019834,454.09969129019834,2001198.0,HDFCBANK.NS,2016-02-22,2016-08,2016-02,-0.254058837890625,down,,,,,
448.117431640625,455.25461000891005,446.2465279234978,454.9774495305835,3039160.0,HDFCBANK.NS,2016-02-23,2016-08,2016-02,-8.63848876953125,down,,,,,
438.67047119140625,444.81446743856526,437.19224443862043,443.4747927240641,3231734.0,HDFCBANK.NS,2016-02-24,2016-08,2016-02,-9.44696044921875,down,,,,,
435.45989990234375,442.2044007696522,433.40420391756663,440.70305388795845,4231598.0,HDFCBANK.NS,2016-02-25,2016-08,2016-02,-3.2105712890625,down,,,,,
443.93670654296875,448.55623522707873,436.54546064839275,438.85522499044777,3104694.0,HDFCBANK.NS,2016-02-26,2016-08,2016-02,8.476806640625,up,,,,,
448.9488830566406,453.914876382873,428.69226109243414,443.9828897304082,4406376.0,HDFCBANK.NS,2016-02-29,2016-09,2016-02,5.012176513671875,up,,,,,
454.6309814453125,455.83204776959815,448.94893792366037,450.38100890532127,2161280.0,HDFCBANK.NS,2016-03-01,2016-09,2016-03,5.682098388671875,up,,,,,
465.2789306640625,466.98816190142037,459.64310007929356,461.0289586724975,3179488.0,HDFCBANK.NS,2016-03-02,2016-09,2016-03,10.64794921875,up,,,,,
469.2748107910156,471.19192647590205,466.5723977849618,466.9188624367823,2305200.0,HDFCBANK.NS,2016-03-03,2016-09,2016-03,3.995880126953125,up,,,,,
471.44598388671875,473.45549573749037,458.7653722876409,469.09003558759605,2852312.0,HDFCBANK.NS,2016-03-04,2016-09,2016-03,2.171173095703125,up,,,,,
468.489501953125,473.03972632369823,466.34140988649744,473.03972632369823,956844.0,HDFCBANK.NS,2016-03-08,2016-10,2016-03,-2.95648193359375,down,,,,,
473.4093322753906,475.76528067675963,465.0710602651265,467.95826575472876,3264086.0,HDFCBANK.NS,2016-03-09,2016-10,2016-03,4.919830322265625,up,,,,,
471.7694091796875,473.8481972739921,466.61862295676326,473.40936456593334,1335696.0,HDFCBANK.NS,2016-03-10,2016-10,2016-03,-1.639923095703125,down,,,,,
475.2109069824219,476.18105314685135,467.95826929398095,471.1457554567558,2365428.0,HDFCBANK.NS,2016-03-11,2016-10,2016-03,3.441497802734375,up,,,,,
474.6797180175781,479.48398299481363,473.61720380680447,474.887574263248,1504328.0,HDFCBANK.NS,2016-03-14,2016-11,2016-03,-0.53118896484375,down,,,,,
474.2870178222656,477.3821360733192,471.95418952179676,474.8413951343087,3845018.0,HDFCBANK.NS,2016-03-15,2016-11,2016-03,-0.3927001953125,down,,,,,
476.0193176269531,477.7747611087603,470.70688775826227,474.42560276402884,2401774.0,HDFCBANK.NS,2016-03-16,2016-11,2016-03,1.7322998046875,up,,,,,
470.45281982421875,479.969037784141,467.10366147586933,478.0981060815289,2556742.0,HDFCBANK.NS,2016-03-17,2016-11,2016-03,-5.566497802734375,down,,,,,
475.07232666015625,476.73534565756006,469.04381935499714,472.5546779650429,2067534.0,HDFCBANK.NS,2016-03-18,2016-11,2016-03,4.6195068359375,up,,,,,
483.0179138183594,483.82633134792985,476.8508542280681,477.1973188835983,2659398.0,HDFCBANK.NS,2016-03-21,2016-12,2016-03,7.945587158203125,up,,,,,
486.8290100097656,488.0993803741835,480.75431862540336,483.43366776846756,2060132.0,HDFCBANK.NS,2016-03-22,2016-12,2016-03,3.81109619140625,up,,,,,
484.7502746582031,486.45953425903775,480.68512288608844,486.45953425903775,4232150.0,HDFCBANK.NS,2016-03-23,2016-12,2016-03,-2.0787353515625,down,,,,,
483.8956298828125,486.43637066024013,481.19321687951293,482.74074771125447,5635434.0,HDFCBANK.NS,2016-03-28,2016-13,2016-03,-0.854644775390625,down,,,,,
486.8059387207031,489.4390474247428,482.39426642122476,483.8956131924663,3366976.0,HDFCBANK.NS,2016-03-29,2016-13,2016-03,2.910308837890625,up,,,,,
491.9567565917969,494.2434574592308,486.8522104839085,488.746206243187,3907190.0,HDFCBANK.NS,2016-03-30,2016-13,2016-03,5.15081787109375,up,,,,,
494.8208312988281,498.40096606535036,492.00293005106664,492.83441138820706,10040196.0,HDFCBANK.NS,2016-03-31,2016-13,2016-03,2.86407470703125,up,,,,,
491.7257385253906,497.2461094775223,488.19184397686223,493.7352787393971,2579324.0,HDFCBANK.NS,2016-04-01,2016-13,2016-04,-3.0950927734375,down,,,,,
493.85076904296875,495.5830924135548,491.517884347619,492.0722052699126,3089980.0,HDFCBANK.NS,2016-04-04,2016-14,2016-04,2.125030517578125,up,,,,,
488.4920349121094,497.47705197767965,487.6605535889109,493.8276130632383,3331514.0,HDFCBANK.NS,2016-04-05,2016-14,2016-04,-5.358734130859375,down,,,,,
490.3630065917969,492.880627357147,488.1687303022905,490.13203014026993,2147688.0,HDFCBANK.NS,2016-04-06,2016-14,2016-04,1.8709716796875,up,,,,,
