Price,Close,High,Low,Open,Volume,Symbol,Day,Week,Month,Change,Trend
Ticker,CGCL.NS,CGCL.NS,CGCL.NS,CGCL.NS,CGCL.NS,,,,,,
Date,,,,,,,,,,,
2015-08-18,29.141956329345703,29.489442032407823,26.578064992461822,27.01007629216787,66358,CGCL.NS,2015-08-18,2015-33,2015-08,,no change
2015-08-19,29.2734375,30.663384062803743,29.104388204901582,29.677272327644904,43402,CGCL.NS,2015-08-19,2015-33,2015-08,0.13148117065429688,up
2015-08-20,28.925952911376953,29.846324717095108,28.841429201917954,29.555186233154025,9831,CGCL.NS,2015-08-20,2015-33,2015-08,-0.3474845886230469,down
2015-08-21,28.531505584716797,28.907167758953218,27.930448757127913,28.5596820468059,6438,CGCL.NS,2015-08-21,2015-33,2015-08,-0.39444732666015625,down
2015-08-24,26.18362045288086,27.41391240384606,25.54499440908705,27.244863108090478,42688,CGCL.NS,2015-08-24,2015-34,2015-08,-2.3478851318359375,down
2015-08-25,25.751611709594727,26.493543309985583,24.33348854043105,26.493543309985583,27830,CGCL.NS,2015-08-25,2015-34,2015-08,-0.4320087432861328,down
2015-08-26,25.629520416259766,26.29631919335378,23.94843524189968,24.643408588537007,40172,CGCL.NS,2015-08-26,2015-34,2015-08,-0.12209129333496094,down
2015-08-27,26.108491897583008,27.04764554670345,25.638913179315868,26.286930219810706,11602,CGCL.NS,2015-08-27,2015-34,2015-08,0.4789714813232422,up
2015-08-28,26.37145233154297,27.235474999680605,26.18362312810217,26.587457998577378,8991,CGCL.NS,2015-08-28,2015-34,2015-08,0.26296043395996094,up
2015-08-31,25.873701095581055,26.578067239995285,25.73282824543957,26.578067239995285,4313,CGCL.NS,2015-08-31,2015-35,2015-08,-0.49775123596191406,down
2015-09-01,25.55438995361328,26.45597808894711,25.40412431753757,25.742219158147698,7590,CGCL.NS,2015-09-01,2015-35,2015-09,-0.31931114196777344,down
2015-09-02,25.995792388916016,26.39023637276271,25.75161214863245,26.277538091663654,9932,CGCL.NS,2015-09-02,2015-35,2015-09,0.4414024353027344,up
2015-09-03,26.568674087524414,26.991292601994054,25.789175191449313,26.991292601994054,17321,CGCL.NS,2015-09-03,2015-35,2015-09,0.5728816986083984,up
2015-09-04,25.460472106933594,26.662589556938396,25.188117312988545,25.798566929607425,4371,CGCL.NS,2015-09-04,2015-35,2015-09,-1.1082019805908203,down
2015-09-07,24.521320343017578,25.732828772767903,24.13626724683791,25.732828772767903,7558,CGCL.NS,2015-09-07,2015-36,2015-09,-0.9391517639160156,down
2015-09-08,24.455575942993164,25.338380328511064,23.29102587990714,24.051739209341076,4403,CGCL.NS,2015-09-08,2015-36,2015-09,-0.06574440002441406,down
2015-09-09,25.601343154907227,25.864307038800458,24.99089358108451,25.864307038800458,6152,CGCL.NS,2015-09-09,2015-36,2015-09,1.1457672119140625,up
2015-09-10,25.629520416259766,25.901875219747392,24.652801374189302,24.652801374189302,3409,CGCL.NS,2015-09-10,2015-36,2015-09,0.028177261352539062,up
2015-09-11,25.685869216918945,25.901874878473933,25.544996371058467,25.63891097039653,1585,CGCL.NS,2015-09-11,2015-36,2015-09,0.05634880065917969,up
2015-09-14,25.63890838623047,26.08970334125478,25.206899000369823,25.206899000369823,380,CGCL.NS,2015-09-14,2015-37,2015-09,-0.04696083068847656,down
2015-09-15,25.591955184936523,26.230579398230798,24.99089643346892,25.197509314075834,2949,CGCL.NS,2015-09-15,2015-37,2015-09,-0.04695320129394531,down
2015-09-16,25.328989028930664,25.714042079970042,25.17872530121837,25.17872530121837,11364,CGCL.NS,2015-09-16,2015-37,2015-09,-0.2629661560058594,down
2015-09-18,25.535608291625977,25.638913794163475,24.850025770459833,25.375951750831252,18162,CGCL.NS,2015-09-18,2015-37,2015-09,0.2066192626953125,up
2015-09-21,25.35716438293457,25.35716438293457,25.35716438293457,25.35716438293457,1136,CGCL.NS,2015-09-21,2015-38,2015-09,-0.17844390869140625,down
2015-09-22,25.535608291625977,29.996591072487423,25.17872974490534,26.27753995734238,7844,CGCL.NS,2015-09-22,2015-38,2015-09,0.17844390869140625,up
2015-09-23,25.620128631591797,25.90187431720762,24.925153415463797,24.925153415463797,3589,CGCL.NS,2015-09-23,2015-38,2015-09,0.08452033996582031,up
2015-09-24,25.404123306274414,25.638910749449646,25.404123306274414,25.58256161159105,893,CGCL.NS,2015-09-24,2015-38,2015-09,-0.2160053253173828,down
2015-09-28,25.282033920288086,26.089705520515658,24.990895448064006,25.544995930119672,391,CGCL.NS,2015-09-28,2015-39,2015-09,-0.12208938598632812,down
2015-09-29,26.080312728881836,26.10848729551506,24.69036428546509,24.72792974307386,22422,CGCL.NS,2015-09-29,2015-39,2015-09,0.79827880859375,up
2015-09-30,25.70465087890625,26.07092024942629,25.43229610036094,25.43229610036094,602,CGCL.NS,2015-09-30,2015-39,2015-09,-0.37566184997558594,down
2015-10-01,26.23996925354004,26.549889486692535,25.432295817958085,25.554386869246795,454,CGCL.NS,2015-10-01,2015-39,2015-10,0.5353183746337891,up
2015-10-05,26.28692626953125,26.465366458650692,25.488645598370162,25.56377840924712,4360,CGCL.NS,2015-10-05,2015-40,2015-10,0.04695701599121094,up
2015-10-06,27.592350006103516,27.798964754794294,26.052137856614312,27.028858680049694,18685,CGCL.NS,2015-10-06,2015-40,2015-10,1.3054237365722656,up
2015-10-07,30.419206619262695,30.785475999465852,28.174626412841658,28.531504901711056,46156,CGCL.NS,2015-10-07,2015-40,2015-10,2.8268566131591797,up
2015-10-08,31.132963180541992,31.931241957019516,30.813650154985673,31.555581690507736,48085,CGCL.NS,2015-10-08,2015-40,2015-10,0.7137565612792969,up
2015-10-09,31.677669525146484,31.743411441971677,31.067219960622378,31.555580369724286,22010,CGCL.NS,2015-10-09,2015-40,2015-10,0.5447063446044922,up
2015-10-12,31.912460327148438,32.44777710899725,31.499232706415558,31.762196598566774,14155,CGCL.NS,2015-10-12,2015-41,2015-10,0.23479080200195312,up
2015-10-13,31.82793617248535,32.194205544335226,31.17991923627512,32.194205544335226,3879,CGCL.NS,2015-10-13,2015-41,2015-10,-0.08452415466308594,down
2015-10-14,31.170530319213867,31.668281666794076,30.616429833934266,31.668281666794076,6882,CGCL.NS,2015-10-14,2015-41,2015-10,-0.6574058532714844,down
2015-10-15,31.367752075195312,32.278731057244144,31.21748834031498,31.799763390249694,3779,CGCL.NS,2015-10-15,2015-41,2015-10,0.1972217559814453,up
2015-10-16,31.001482009887695,31.367751394345188,30.907565520632602,31.367751394345188,5962,CGCL.NS,2015-10-16,2015-41,2015-10,-0.3662700653076172,down
2015-10-19,30.466163635253906,31.161138845508802,30.071719678725117,31.161138845508802,20868,CGCL.NS,2015-10-19,2015-42,2015-10,-0.5353183746337891,down
2015-10-20,30.372249603271484,30.616429831182483,29.536401535863313,30.46616420152645,5354,CGCL.NS,2015-10-20,2015-42,2015-10,-0.09391403198242188,down
2015-10-21,31.02965545654297,31.640105039813328,29.88388720624315,30.005976365414575,9525,CGCL.NS,2015-10-21,2015-42,2015-10,0.6574058532714844,up
2015-10-23,31.480453491210938,31.92185763566635,30.9827020975459,30.992092990129684,8541,CGCL.NS,2015-10-23,2015-42,2015-10,0.45079803466796875,up
2015-10-26,28.531505584716797,32.19420704925514,28.27793446927523,31.931243148548305,51056,CGCL.NS,2015-10-26,2015-43,2015-10,-2.9489479064941406,down
2015-10-27,28.925952911376953,29.376746028491606,28.475157900555494,28.475157900555494,18088,CGCL.NS,2015-10-27,2015-43,2015-10,0.39444732666015625,up
2015-10-28,28.465768814086914,29.28283328439001,27.620529772177058,28.390635991899902,25974,CGCL.NS,2015-10-28,2015-43,2015-10,-0.46018409729003906,down
2015-10-29,28.09949493408203,28.822642788725435,27.827138260064174,28.456373415830544,7960,CGCL.NS,2015-10-29,2015-43,2015-10,-0.3662738800048828,down
2015-10-30,27.658096313476562,28.174629479780172,27.611138064282827,27.8928837720315,6469,CGCL.NS,2015-10-30,2015-43,2015-10,-0.44139862060546875,down
2015-11-02,28.371849060058594,29.113778679883776,27.996186910974526,28.174625200880183,7157,CGCL.NS,2015-11-02,2015-44,2015-11,0.7137527465820312,up
2015-11-03,28.165237426757812,29.085609225751533,27.855317161005832,28.19341199637163,2658,CGCL.NS,2015-11-03,2015-44,2015-11,-0.20661163330078125,down
2015-11-04,27.648700714111328,28.362457696919886,27.066425679442588,28.174626612963948,9572,CGCL.NS,2015-11-04,2015-44,2015-11,-0.5165367126464844,down
2015-11-05,27.319997787475586,28.456375224076165,26.963119283049412,27.817749136582254,8927,CGCL.NS,2015-11-05,2015-44,2015-11,-0.3287029266357422,down
2015-11-06,27.648700714111328,28.11827937085451,26.869201810379515,28.11827937085451,470,CGCL.NS,2015-11-06,2015-44,2015-11,0.3287029266357422,up
2015-11-09,28.15584373474121,28.36245850106276,25.357164859973903,26.859811680518334,20657,CGCL.NS,2015-11-09,2015-45,2015-11,0.5071430206298828,up
2015-11-10,28.174625396728516,28.174625396728516,28.174625396728516,28.174625396728516,3774,CGCL.NS,2015-11-10,2015-45,2015-11,0.018781661987304688,up
2015-11-13,29.367353439331055,29.65849190644741,27.629917315541245,27.629917315541245,15625,CGCL.NS,2015-11-13,2015-45,2015-11,1.192728042602539,up
2015-11-16,29.968414306640625,30.240769116600557,29.113782520672466,29.846325133620507,18437,CGCL.NS,2015-11-16,2015-46,2015-11,0.6010608673095703,up
2015-11-17,29.799365997314453,30.052937121673544,29.602144011701824,30.052937121673544,13552,CGCL.NS,2015-11-17,2015-46,2015-11,-0.16904830932617188,down
2015-11-18,29.489444732666016,29.86510693147879,28.897778757928073,29.86510693147879,6649,CGCL.NS,2015-11-18,2015-46,2015-11,-0.3099212646484375,down
2015-11-19,29.949626922607422,29.949626922607422,28.93534062674614,29.677272146348873,1712,CGCL.NS,2015-11-19,2015-46,2015-11,0.46018218994140625,up
2015-11-20,30.052934646606445,30.372247669009955,28.92595007078536,29.85571267723641,8060,CGCL.NS,2015-11-20,2015-46,2015-11,0.10330772399902344,up
2015-11-23,29.16073989868164,29.16073989868164,29.16073989868164,29.16073989868164,528,CGCL.NS,2015-11-23,2015-47,2015-11,-0.8921947479248047,down
2015-11-24,30.024763107299805,30.034153999362214,29.4894443856064,29.865106579998024,2177,CGCL.NS,2015-11-24,2015-47,2015-11,0.8640232086181641,up
2015-11-26,30.23137855529785,30.33468405140441,29.32979040491208,30.33468405140441,1606,CGCL.NS,2015-11-26,2015-47,2015-11,0.20661544799804688,up
2015-11-27,29.329792022705078,29.959025394857832,29.22648462719337,29.45188120379568,2510,CGCL.NS,2015-11-27,2015-47,2015-11,-0.9015865325927734,down
