Price,Close,High,Low,Open,Volume
Ticker,FINPIPE.NS,FINPIPE.NS,FINPIPE.NS,FINPIPE.NS,FINPIPE.NS
Date,,,,,
2015-08-18,47.44591522216797,48.27371421257862,47.05379956102608,48.27371421257862,115815
2015-08-19,47.733463287353516,48.4305592558055,46.792389048343225,47.58533255465742,117390
2015-08-20,48.102134704589844,48.8043549892688,47.39991441991088,48.01435842467389,191025
2015-08-21,47.74223709106445,48.277680997883856,46.60990522403159,47.575460853059134,165105
2015-08-24,45.35469055175781,47.39991052035514,44.76658215811319,47.39991052035514,281530
2015-08-25,45.14402389526367,46.267576202003035,43.888803837631414,44.95969172277362,128995
2015-08-26,44.678802490234375,46.311463138058826,44.433022918156034,45.65313109752561,92445
2015-08-27,44.73146438598633,46.34657236821494,44.547132228668055,45.23179644067864,138050
2015-08-28,45.0211296081543,46.9610136682036,44.81924153999279,45.003573687212054,70590
2015-08-31,45.11769104003906,45.635579051864,44.76657927497302,45.635579051864,153870
2015-09-01,45.2142448425293,45.59168882843703,44.97724824528495,45.1089126494818,150780
2015-09-02,45.36346435546875,45.9954641526512,44.94213227349703,45.64435241011657,86550
2015-09-03,45.9954719543457,46.504580384080555,45.48636017616055,45.82869234155042,36865
2015-09-04,45.6882438659668,46.5133555164391,45.46002356062445,46.5133555164391,87245
2015-09-07,45.205467224121094,45.73213152230369,44.942135075029796,45.14402316761479,81300
2015-09-08,44.70513916015625,45.4073594037555,44.573471399534405,45.381027191011235,581000
2015-09-09,44.6524658203125,45.644353674261446,44.38913368034327,44.94213351819354,106780
2015-09-10,44.60858154296875,44.83680520619251,44.073137581309304,44.599805255206356,26960
2015-09-11,45.407352447509766,45.811128607165976,43.53768861473681,44.5910204929941,112125
2015-09-14,45.84624099731445,46.17101718625967,45.56535293955917,46.10957313290381,43390
2015-09-15,45.819915771484375,46.416803822295655,45.49513953304157,45.49513953304157,240460
2015-09-16,45.5126838684082,45.9691277862887,45.293239870299296,45.828683761436984,47915
2015-09-18,44.60858154296875,46.127133808072514,44.073137581309304,45.69702539026255,616900
2015-09-21,46.6537971496582,47.3911291458847,44.67880108995687,44.67880108995687,117940
2015-09-22,45.78479766845703,47.03124137436338,45.64435363735701,46.65379741294772,40725
2015-09-23,45.398582458496094,45.99547049402785,44.39791820729587,45.65313499105654,34185
2015-09-24,45.32835388183594,46.08324180719143,44.85435401961973,45.767241899047285,46465
2015-09-28,45.25813674926758,46.0832450746866,44.30136066996941,44.30136066996941,40225
2015-09-29,45.63558578491211,45.80236205627708,44.301365568640996,45.12647398529728,58280
2015-09-30,45.66191101074219,45.977910927870845,45.29324332460878,45.60924324173743,50925
2015-10-01,45.94279861450195,46.17101891430105,45.76724273472193,45.82868679037745,32270
2015-10-05,46.171016693115234,46.52212843578407,45.3371321640638,46.52212843578407,38095
2015-10-06,46.35535430908203,47.470130292066685,45.99546626327202,46.08324252870865,126785
2015-10-07,46.60990524291992,47.29457281429504,43.11635709110766,46.346573107060166,82935
2015-10-08,46.52212905883789,47.16290515160791,46.048129204421784,46.048129204421784,76775
2015-10-09,46.53968811035156,47.22435238046694,46.34657630146774,46.87324395793726,101160
2015-10-12,46.25879669189453,46.86446093721772,45.96912899949012,46.52212882688506,72720
2015-10-13,48.400569915771484,49.85767799636974,45.99546546088572,45.99546546088572,263090
2015-10-14,51.323570251464844,52.10479045404299,49.15546218706695,49.331018078853646,791005
2015-10-15,51.1041259765625,52.13990204979696,50.31412614157008,52.025790218420255,197390
2015-10-16,49.83134841918945,51.437676902969855,49.34857224530791,50.91978888229147,120940
2015-10-19,50.7266845703125,51.33234890906511,48.918464493796336,50.06835245705738,144790
2015-10-20,53.456565856933594,55.03656216805797,50.902237538555,50.902237538555,1325215
2015-10-21,52.7982292175293,54.19389323054057,52.01700574296026,53.56189342134307,253970
2015-10-23,51.8502311706543,53.01767492812602,51.2621228225384,52.02578705090304,226240
2015-10-26,52.921119689941406,53.43022806574962,51.78878776401545,51.902899589875034,223355
2015-10-27,56.28300476074219,58.652997502203895,51.43767704024708,51.92923285136471,2675470
2015-10-28,56.08988952636719,56.84477744616938,54.42211373385306,56.80966560142281,856680
2015-10-29,55.773895263671875,57.22222719573485,55.080451327789596,55.47545125002951,350905
2015-10-30,55.01021957397461,57.07299180689236,54.659111187759706,56.177663245552075,305310
2015-11-02,57.38022232055664,57.93321881655806,54.43089093296638,54.43089093296638,443205
