Price,Close,High,Low,Open,Volume
Ticker,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS
Date,,,,,
2017-09-27,649.2042846679688,661.4030614882596,608.6528549956955,620.5180362931847,34610637
2017-09-28,653.68359375,657.5433553492404,629.0477222882943,639.6263949387751,4535542
2017-09-29,648.2511596679688,655.3988862340628,645.8209442691663,652.8256930365994,1367676
2017-10-03,652.3491821289062,656.1136631116032,642.4376446261534,645.2967352709843,1752630
2017-10-04,649.6808471679688,654.5889189165075,647.8224262203875,649.4902294508188,545357
2017-10-05,634.9088745117188,648.9660731419367,633.9082042090024,644.3438407252218,486144
2017-10-06,648.0606689453125,648.5371841430664,631.8591522216797,633.7652130126953,568793
2017-10-09,651.8252563476562,653.7789573416069,638.5304685406364,638.5304685406364,647645
2017-10-10,654.2076416015625,657.5908874322173,648.0605847158084,648.0605847158084,750266
2017-10-11,655.16064453125,657.4955802329962,651.4914432375491,651.4914432375491,351011
2017-10-12,667.4546508789062,669.0271739139907,650.157188334701,650.157188334701,938808
2017-10-13,662.4036865234375,668.0742283405981,660.6406037673403,660.6406037673403,239411
2017-10-16,663.4521484375,664.7387162338342,642.5807590260397,659.0681736158018,237478
2017-10-17,684.5140380859375,686.0865614059658,657.7815488239447,662.3560827980878,962237
2017-10-18,681.6549072265625,686.9442136426753,670.7426988955916,677.8427861096017,338460
2017-10-19,688.2785034179688,689.0409160344052,674.7931012268556,676.2702865777675,154703
2017-10-23,660.5452270507812,681.4166122889285,657.5908566144905,676.6514611540409,450439
2017-10-24,663.499755859375,671.8864114896883,653.1117015491418,660.5930248617791,643340
2017-10-25,651.20556640625,667.0735435362637,643.8195818755762,663.4996800536796,1108214
2017-10-26,653.4954223632812,658.3135022915695,647.9140338175332,647.9140338175332,221326
2017-10-27,651.5396728515625,653.543212692452,647.8664388335578,650.6809796441639,342918
2017-10-30,648.9635009765625,654.497138606961,644.7178446263176,648.6772893845581,287901
2017-10-31,645.910400390625,657.359329201094,643.525206888444,644.1453804919164,949376
2017-11-01,649.3451538085938,654.4971958443002,645.81511347805,645.9104979396375,200249
2017-11-02,649.7268676757812,657.359488735115,644.0024018812809,644.1455368190544,234604
2017-11-03,643.6206665039062,657.8364447300673,640.1860107525384,649.7267858755271,302434
2017-11-06,649.8699340820312,652.827551137719,640.1860238412999,640.1860238412999,186130
2017-11-07,649.0588989257812,651.5872275443044,648.0094369891876,648.7726873278256,171495
2017-11-08,647.6278076171875,651.1579060804881,643.1436316358202,643.1436316358202,105538
2017-11-09,647.6278076171875,649.7267898033882,636.9898782301066,644.2885363039542,120713
2017-11-10,649.0588989257812,649.6790725815754,639.2319125141811,639.2319125141811,114509
2017-11-13,653.9723510742188,655.4511593651988,645.1471353185738,649.2496564017727,274626
2017-11-14,654.4971313476562,658.3134411514327,644.9563568382152,644.9563568382152,208105
2017-11-15,654.8788452148438,656.4053459823592,646.0058775278114,646.0058775278114,439900
2017-11-16,646.6260986328125,654.4495466625788,639.2319971729759,651.1579672694866,164254
2017-11-17,654.115478515625,657.3593651488889,645.1948776225488,649.7267455245186,212775
2017-11-20,657.788818359375,660.2217046128661,649.0112927209569,651.6350061424675,189081
2017-11-21,666.9479370117188,675.3915587411918,653.0661195286746,653.0661195286746,337085
2017-11-22,663.9425659179688,668.8083379510957,658.3134852870985,664.0379503765515,68032
2017-11-23,668.8082275390625,675.4867690408792,654.449374956609,662.129686037246,91465
2017-11-24,667.9495849609375,669.762355369516,661.1756585058042,661.1756585058042,163475
2017-11-27,668.4266967773438,670.7165061509953,660.7940765082001,660.7940765082001,66789
