Price,Close,High,Low,Open,Volume
Ticker,FACT.NS,FACT.NS,FACT.NS,FACT.NS,FACT.NS
Date,,,,,
2015-08-18,22.03600311279297,22.733974908923997,21.9861467618959,22.58440965988344,30287
2015-08-19,21.73686981201172,22.23542188936818,21.63716091800062,22.036002199520745,67190
2015-08-20,21.238317489624023,21.886436704170126,21.188463043193657,21.886436704170126,34914
2015-08-21,20.789621353149414,21.13860817670268,20.640056115005212,21.038897383998147,35838
2015-08-24,18.994834899902344,20.241215192594765,18.74555884136386,20.241215192594765,35177
2015-08-25,17.54903221130371,19.742660049075983,15.70438928052752,19.044688333258712,121143
2015-08-26,17.997730255126953,18.845269215186125,17.050482395387583,17.549034501089995,53711
2015-08-27,18.446426391601562,18.94497845623944,18.346715598308947,18.446426391601562,17661
2015-08-28,18.994834899902344,19.443532566001775,18.147297822331815,18.84526964514433,38457
2015-08-31,18.795413970947266,19.443531300602288,18.047585844001024,18.94497921597146,18807
2015-09-01,17.648744583129883,18.695703201694673,17.449322988248362,18.695703201694673,22741
2015-09-02,17.598886489868164,18.197149313413913,17.249899684314386,17.947873295421942,13340
2015-09-03,17.997730255126953,18.396573461149167,17.748454202275745,17.997730255126953,19537
2015-09-04,17.798309326171875,18.39657219211026,17.24990090663451,17.947874567200163,24506
2015-09-07,17.648744583129883,18.147296668508407,17.598888233496865,17.648744583129883,9063
2015-09-08,17.598886489868164,18.047584082983747,17.349610471876193,18.047584082983747,17472
2015-09-09,18.04758644104004,18.247006140394284,17.69859958988844,17.69859958988844,23064
2015-09-10,17.848163604736328,18.34671567135927,17.449322331803014,18.34671567135927,15687
2015-09-11,18.097440719604492,18.39657311855042,17.94787547104419,18.34671676781344,28624
2015-09-14,18.097440719604492,18.39657311855042,17.848164671395544,17.848164671395544,10768
2015-09-15,17.898019790649414,18.0475850289188,17.74845265055484,17.997728681612212,9144
2015-09-16,17.798309326171875,18.645848227765814,17.698598531544608,18.645848227765814,21006
2015-09-18,17.947874069213867,18.79541294729178,17.798308832335454,18.79541294729178,27183
2015-09-21,18.147296905517578,18.446427399921316,17.39946876768293,17.39946876768293,19057
2015-09-22,17.898019790649414,18.44642629824556,17.64874375959204,18.44642629824556,22120
2015-09-23,17.848163604736328,18.34671567135927,17.449322331803014,17.748452811046697,30578
2015-09-24,17.74845314025879,17.997729178194025,17.598887897862696,17.997729178194025,37735
2015-09-28,18.994834899902344,20.889334466255143,18.04758701855134,18.097441469528878,226914
2015-09-29,19.593095779418945,20.340923877120623,18.346715616582813,18.645847996758604,76852
2015-09-30,19.543241500854492,20.2412132569197,19.4435307066094,20.09164801646467,59653
2015-10-01,19.443531036376953,20.241213600216163,19.293965793385254,19.842372318296558,70241
2015-10-05,19.493385314941406,20.141504532012153,19.343820073242476,20.141504532012153,27663
2015-10-06,19.642953872680664,19.84237357536159,19.44353226817437,19.84237357536159,29963
2015-10-07,20.39078140258789,21.53745083826862,19.44353166338516,19.493386112048327,104103
2015-10-08,19.74266242980957,20.73976663135198,19.642953531115598,20.490490580966377,43011
2015-10-09,19.942081451416016,20.59019871822202,19.74265987617182,20.390779044802912,29176
2015-10-12,19.84237289428711,20.689911831609674,19.692807646953785,20.689911831609674,17210
2015-10-13,20.39078140258789,20.689911898217538,19.493386112048327,19.94208375731811,64415
2015-10-14,21.587303161621094,22.285276785140532,20.241212260162246,20.49048828258703,222871
2015-10-15,21.338029861450195,21.93629277195962,20.98904300516758,21.93629277195962,29430
2015-10-16,20.939186096191406,21.736868615316258,20.590199280889852,21.736868615316258,28575
2015-10-19,20.340925216674805,21.338029412608133,19.94208391866654,20.939188114599865,38595
2015-10-20,20.440635681152344,21.138609367580347,20.39078123290404,21.138609367580347,20807
2015-10-21,20.540346145629883,20.83947663390849,20.440635348928595,20.440635348928595,18808
2015-10-23,20.19135856628418,21.23831713862069,20.041793327639706,21.23831713862069,42154
2015-10-26,19.9919376373291,20.689911309712144,19.942083190083995,20.141504782714936,43228
2015-10-27,20.141504287719727,20.59020000737437,19.942082699989744,20.59020000737437,14227
2015-10-28,19.84237289428711,20.29107053811238,19.792518445784435,20.241214187784404,2405
2015-10-29,19.74266242980957,20.09164928071448,19.642953531115598,19.942084030848186,7471
2015-10-30,19.543241500854492,19.892228329799703,19.49338515281934,19.642952295099583,10609
2015-11-02,19.244108200073242,19.842371035178267,19.14439931241001,19.44352977904996,11831
2015-11-03,19.443531036376953,19.742661522360343,19.34382024044074,19.692807075304863,7274
2015-11-04,19.343820571899414,19.792518210388238,19.244109774254643,19.64295296483372,9873
2015-11-05,19.29396629333496,19.89222918262932,19.194255494815017,19.54324233872217,9399
2015-11-06,19.09454345703125,19.593095515448905,19.04468901191955,19.34381948624008,7812
2015-11-09,19.19425392150879,19.29396471185568,18.5461366369917,18.994832340815005,6818
2015-11-10,18.944978713989258,19.44353078541003,18.745557124690862,19.24410919611163,14437
2015-11-13,19.29396629333496,19.54324233872217,18.895125001080487,18.94497944942781,11746
2015-11-16,19.3936767578125,19.692807246394718,18.895124675625294,19.49338565278973,36404
2015-11-17,19.3936767578125,19.642952798906105,19.244109611696125,19.443531205301117,10001
2015-11-18,19.593095779418945,21.836580072523983,19.194254507676423,19.194254507676423,27806
2015-11-19,19.74266242980957,20.34092533110008,19.642953531115598,20.34092533110008,10346
2015-11-20,19.942081451416016,20.24121191245722,19.692805433273318,19.74265987617182,32026
2015-11-23,20.540346145629883,20.889332983171766,19.6429527789688,20.340924552227303,30754
2015-11-24,20.640056610107422,21.537449962323997,20.440635019914744,20.689911056742975,57849
2015-11-26,21.38788604736328,22.285279455248553,19.991938633069136,21.78672735066503,51615
2015-11-27,21.288175582885742,21.786727695356955,21.038899526650138,21.188464780026425,35714
2015-11-30,21.18846321105957,21.836580528915167,20.989041620107738,21.836580528915167,7912
2015-12-01,25.42615509033203,25.42615509033203,21.18846257527669,21.53744939805805,963633
2015-12-02,23.431947708129883,26.37340573434863,23.232526115841228,26.37340573434863,331593
2015-12-03,23.481801986694336,24.429051690526478,22.98324991137747,23.431947539892743,139832
2015-12-04,23.132816314697266,23.88064440372638,22.73397314575493,23.082959967666884,50482
2015-12-07,22.634265899658203,23.38209404301486,22.584409549005905,23.332237692362558,18365
2015-12-08,22.085857391357422,23.83078972095175,21.886437694784686,22.48469868632821,112120
2015-12-09,21.18846321105957,22.036002119867,20.989041620107738,21.986145771216425,40803
2015-12-10,24.229629516601562,24.77803792734822,21.83657999303261,21.83657999303261,405924
2015-12-11,25.226734161376953,27.819205324251023,24.827892882894457,24.927603677971387,539092
2015-12-14,26.37340545654297,27.071377218550627,24.429051608597938,25.924707829532505,307949
2015-12-15,26.323549270629883,26.722390551643546,25.525866708602557,26.622681657759063,139195
2015-12-16,26.124128341674805,27.81920418102269,25.077167889129637,27.121232447817732,511687
2015-12-17,26.27369499206543,27.07137755920479,25.675432115798284,27.07137755920479,89386
2015-12-18,25.575721740722656,26.722391163057438,24.97745885460116,26.722391163057438,102057
2015-12-21,25.326444625854492,26.22383796618227,25.12702494012899,25.12702494012899,65374
2015-12-22,24.578617095947266,25.575721253201316,24.429051852724207,25.47601045711086,64394
2015-12-23,24.030210494995117,25.226734338860805,23.531658417928103,24.72818226179379,96950
2015-12-24,23.98035430908203,24.678327982446998,23.681223821540048,24.229630349308767,43583
2015-12-28,24.17977523803711,24.329340477701162,23.73107761721974,23.930499204655284,25062
2015-12-29,23.930500030517578,24.92760419845581,23.780934785691898,24.179776072502136,77390
